Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content,Item_Type,Item_Category_Broad,Sales_Per_Store,Price_Per_Unit_Weight,Item_Fat_Content_encoded,Item_Type_encoded,Item_Category_Broad_encoded
FDE58,9599.5044,2399.8761,4,119.0874,0.0520875335,18.5,Low Fat,Snack Foods,Food,2399.8761,6.437156756756757,0,13,1
FDE59,2840.3028,473.3838,6,35.36986666666667,0.06938923566666667,12.15,Low Fat,Starchy Foods,Food,473.3838,2.9111001371742113,0,15,1
FDF02,4953.552000000001,1651.1840000000002,3,101.73233333333333,0.103862387,16.2,Low Fat,Canned,Food,1651.1840000000002,6.27977366255144,0,3,1
FDF04,30224.6568,3778.0821,8,258.11789999999996,0.015125422,17.5,Low Fat,Frozen Foods,Food,3778.0821,14.749594285714284,0,5,1
FDF05,36555.748999999996,4569.4686249999995,8,262.891,0.026895910125,17.5,Low Fat,Frozen Foods,Food,4569.4686249999995,15.022342857142858,0,5,1
FDF08,7470.276,1245.046,6,89.11893333333335,0.07400799400000001,14.300000000000002,Regular,Fruits and Vegetables,Food,1245.046,6.232093240093239,2,6,1
FDF09,2535.3664,422.56106666666665,6,37.8348,0.012152534666666666,6.215,Low Fat,Fruits and Vegetables,Food,422.56106666666665,6.087658889782784,0,6,1
FDF10,8092.799,2023.19975,4,147.6668,0.15707226033333332,15.5,Regular,Snack Foods,Food,2023.19975,9.526890322580645,2,13,1
FDF11,16103.704600000001,3220.74092,5,239.7138,0.017677499,10.195,Regular,Starchy Foods,Food,3220.74092,23.512878862187346,2,15,1
FDF12,14632.9524,2438.8254,6,148.4076,0.08251142633333333,8.235,Low Fat,Baking Goods,Food,2438.8254,18.021566484517304,0,0,1
FDF14,9647.442,2411.8605,4,152.484,0.0272312885,7.55,Low Fat,Canned,Food,2411.8605,20.19655629139073,0,3,1
FDF16,15371.9904,1921.4988,8,147.7701,0.101509481375,7.3,Low Fat,Frozen Foods,Food,1921.4988,20.2424794520548,0,5,1
FDF17,9624.139,3208.046333333333,3,196.84433333333334,0.04275214733333333,5.19,Low Fat,Frozen Foods,Food,3208.046333333333,37.92761721258831,0,5,1
FDF20,19707.68,3284.6133333333332,6,197.1601333333333,0.036939184,12.85,Low Fat,Fruits and Vegetables,Food,3284.6133333333332,15.343201037613488,0,6,1
FDF21,26185.913999999997,3740.8448571428567,7,189.753,0.0667729792,10.3,Regular,Fruits and Vegetables,Food,3740.8448571428567,18.4226213592233,2,6,1
FDF22,25860.3378,3232.542225,8,213.0968,0.061704527,6.865,Low Fat,Snack Foods,Food,3232.542225,31.041048798252003,0,13,1
FDF24,9499.6344,1583.2724,6,82.77673333333333,0.0282459905,15.5,Regular,Baking Goods,Food,1583.2724,5.3404344086021505,2,0,1
FDF26,12765.3834,2127.5639,6,154.2331333333333,0.051924084,6.825,Regular,Canned,Food,2127.5639,22.59826129426129,2,3,1
FDF28,6972.2576,2324.085866666667,3,124.03793333333334,0.037874992999999996,15.699999999999998,Regular,Frozen Foods,Food,2324.085866666667,7.900505307855628,2,5,1
FDF29,10775.973,2155.1946,5,129.691,0.0199332482,15.1,Regular,Frozen Foods,Food,2155.1946,8.588807947019868,2,5,1
FDF32,9096.159599999999,1819.2319199999997,5,197.70260000000002,0.08339896233333333,16.35,Low Fat,Fruits and Vegetables,Food,1819.2319199999997,12.091902140672783,0,6,1
FDF33,9168.065999999999,1833.6131999999998,5,107.8196,0.025194945749999996,7.970000000000001,Low Fat,Seafood,Food,1833.6131999999998,13.528180677540776,0,12,1
FDF34,16666.3056,2777.7176,6,198.47506666666666,0.015613550833333335,9.3,Regular,Snack Foods,Food,2777.7176,21.341405017921144,2,13,1
FDF35,7825.1474,1565.02948,5,106.8338,0.15424242059999999,15.0,Low Fat,Starchy Foods,Food,1565.02948,7.122253333333333,0,15,1
FDF38,771.6622,385.8311,2,40.1138,0.0263470375,11.8,Regular,Canned,Food,385.8311,3.399474576271186,2,3,1
FDF39,21828.252999999997,5457.063249999999,4,262.31600000000003,0.0195369915,14.85,Regular,Dairy,Food,5457.063249999999,17.664377104377106,2,4,1
FDF40,15687.579600000001,3921.8949000000002,4,248.8092,0.02674157625,20.25,Regular,Dairy,Food,3921.8949000000002,12.286874074074074,2,4,1
FDF41,23895.561999999998,3982.593666666666,6,246.396,0.13136499866666665,12.15,Low Fat,Frozen Foods,Food,3982.593666666666,20.279506172839504,0,5,1
FDF44,16964.584,3392.9168,5,130.8168,0.059759376600000004,7.17,Regular,Fruits and Vegetables,Food,3392.9168,18.245020920502093,2,6,1
FDF45,6269.1728,1253.83456,5,58.3904,0.0122351766,18.2,Regular,Fruits and Vegetables,Food,1253.83456,3.2082637362637363,2,6,1
FDF46,9099.488599999999,1819.8977199999997,5,114.9834,0.1077878664,7.07,Low Fat,Snack Foods,Food,1819.8977199999997,16.263564356435644,0,13,1
FDF47,10096.857,2524.21425,4,224.0746,0.0977739095,20.85,Low Fat,Starchy Foods,Food,2524.21425,10.746983213429257,0,15,1
FDF50,10642.1472,3547.3824,3,197.4768,0.11721287933333334,4.905,Low Fat,Canned,Food,3547.3824,40.260305810397554,0,3,1
FDF52,19884.7828,2209.420311111111,9,183.0403111111111,0.07869124112499999,9.3,Low Fat,Frozen Foods,Food,2209.420311111111,19.68175388291517,0,5,1
FDF53,14254.112200000001,3563.5280500000003,4,180.03179999999998,0.08361771500000001,20.75,Regular,Frozen Foods,Food,3563.5280500000003,8.676231325301204,2,5,1
FDF56,26983.5424,2998.1713777777777,9,181.2976,0.13841744611111112,16.7,Regular,Fruits and Vegetables,Food,2998.1713777777777,10.85614371257485,2,6,1
FDF57,16703.5904,2386.2272000000003,7,169.9448,0.066232452,14.5,Regular,Fruits and Vegetables,Food,2386.2272000000003,11.720331034482758,2,6,1
FDF58,2909.5460000000003,969.8486666666668,3,63.88433333333334,0.0095579565,13.300000000000002,Low Fat,Snack Foods,Food,969.8486666666668,4.803333333333333,0,13,1
FDF59,5439.586,1359.8965,4,126.452,0.071373179,12.5,Low Fat,Starchy Foods,Food,1359.8965,10.11616,0,15,1
FDG02,9711.3588,1942.27176,5,190.1988,0.0129633086,7.855000000000001,Low Fat,Canned,Food,1942.27176,24.21372374283895,0,3,1
FDG04,8980.3104,2245.0776,4,186.7148,0.00720975175,13.1,Low Fat,Frozen Foods,Food,2245.0776,14.253038167938932,0,5,1
FDG05,9231.317,2307.82925,4,156.163,0.08776472566666667,11.0,Regular,Frozen Foods,Food,2307.82925,14.196636363636365,2,5,1
FDG08,18551.851199999997,2650.264457142857,7,171.74782857142856,0.18623610483333333,13.15,Regular,Fruits and Vegetables,Food,2650.264457142857,13.060671374253122,2,6,1
FDG09,28538.8512,3170.9834666666666,9,187.22226666666666,0.05156476211111111,20.6,Regular,Fruits and Vegetables,Food,3170.9834666666666,9.088459546925565,2,6,1
FDG10,2748.4224,458.0704,6,57.04213333333333,0.013538722833333334,6.63,Regular,Snack Foods,Food,458.0704,8.603640020110609,2,13,1
FDG12,12533.0192,2088.8365333333336,6,121.37646666666666,0.006336295,6.635000000000001,Regular,Baking Goods,Food,2088.8365333333336,18.293363476513434,2,0,1
FDG14,12903.204,4301.068,3,151.33573333333334,0.05054855233333333,9.0,Regular,Canned,Food,4301.068,16.81508148148148,2,3,1
FDG16,18120.4128,3020.0687999999996,6,215.45253333333335,0.10118279466666667,15.25,Low Fat,Frozen Foods,Food,3020.0687999999996,14.128034972677597,0,5,1
FDG17,21258.3282,5314.58205,4,244.8236,0.0358979345,6.865,Regular,Frozen Foods,Food,5314.58205,35.662578295702836,2,5,1
FDG20,6552.803599999999,1310.56072,5,177.5628,0.1429210632,15.5,Regular,Fruits and Vegetables,Food,1310.56072,11.455664516129033,2,6,1
FDG21,17826.795,2971.1324999999997,6,149.63833333333335,0.1682933616,17.35,Regular,Seafood,Food,2971.1324999999997,8.624687800192124,2,12,1
FDG22,2526.7110000000002,631.6777500000001,4,37.069,0.04138761925,17.6,Regular,Snack Foods,Food,631.6777500000001,2.1061931818181816,2,13,1
FDG24,11901.175,1487.646875,8,83.6125,0.014644772125,7.975,Low Fat,Baking Goods,Food,1487.646875,10.484326018808778,0,0,1
FDG26,21788.305,3631.3841666666667,6,256.49966666666666,0.042737224500000004,18.85,Low Fat,Canned,Food,3631.3841666666667,13.607409372236956,0,3,1
FDG28,5145.3024,2572.6512,2,246.0144,0.049419667,9.285,Regular,Frozen Foods,Food,2572.6512,26.49589660743134,2,5,1
FDG29,3145.9049999999997,524.3175,6,41.7954,0.05630456066666667,17.6,Low Fat,Frozen Foods,Food,524.3175,2.3747386363636362,0,5,1
FDG31,4908.277599999999,818.0462666666666,6,64.29926666666667,0.046867456166666675,12.15,Low Fat,Meat,Food,818.0462666666666,5.2921207133058985,0,10,1
FDG32,23571.983200000002,3367.4261714285717,7,222.30577142857143,0.194919861,19.85,Low Fat,Fruits and Vegetables,Food,3367.4261714285717,11.199283195394026,0,6,1
FDG33,22846.2612,2284.62612,10,172.2964,0.1603242983,5.365,Regular,Seafood,Food,2284.62612,32.11489282385834,2,12,1
FDG34,9224.659,1317.8084285714285,7,107.8111142857143,0.04121846014285714,11.5,Regular,Snack Foods,Food,1317.8084285714285,9.374879503105591,2,13,1
FDG35,9383.7852,1876.75704,5,174.09380000000002,0.008361342999999999,21.2,Regular,Starchy Foods,Food,1876.75704,8.211971698113208,2,15,1
FDG38,14146.9184,1768.3648,8,85.2099,0.05783150885714286,8.975,Regular,Canned,Food,1768.3648,9.494139275766017,2,3,1
FDG40,2308.9944,577.2486,4,32.9808,0.046540810249999995,13.65,Low Fat,Frozen Foods,Food,577.2486,2.4161758241758244,0,5,1
FDG41,6078.754,1519.6885,4,110.5478,0.0767744855,8.84,Regular,Frozen Foods,Food,1519.6885,12.505407239819004,2,5,1
FDG44,6687.2952000000005,1114.5492000000002,6,54.74646666666666,0.12151296325000001,6.13,Low Fat,Fruits and Vegetables,Food,1114.5492000000002,8.930908102229472,0,6,1
FDG45,25486.824,4247.804,6,212.10686666666666,0.145460707,8.1,Low Fat,Fruits and Vegetables,Food,4247.804,26.1860329218107,0,6,1
FDG46,12865.2534,2144.2089,6,114.26846666666667,0.040712394166666666,8.63,Regular,Snack Foods,Food,2144.2089,13.240842023947469,2,13,1
FDG47,22559.9672,3759.994533333333,6,261.80853333333334,0.07753802633333333,12.800000000000002,Low Fat,Starchy Foods,Food,3759.994533333333,20.453791666666664,0,15,1
FDG50,7844.4556,1120.6365142857144,7,90.77174285714285,0.01676902942857143,7.405,Low Fat,Canned,Food,1120.6365142857144,12.258169190701263,0,3,1
FDG52,3858.9768,771.79536,5,46.8802,0.0656277532,13.65,Low Fat,Frozen Foods,Food,771.79536,3.4344468864468864,0,5,1
FDG53,8948.352,1491.392,6,139.90133333333333,0.051085071,10.0,Low Fat,Frozen Foods,Food,1491.392,13.990133333333333,0,5,1
FDG56,8820.518399999999,1470.0864,6,61.08693333333334,0.07152275400000001,13.300000000000002,Regular,Fruits and Vegetables,Food,1470.0864,4.593002506265664,2,6,1
FDG57,5054.7536,631.8442,8,48.7159,0.078498725625,14.7,Low Fat,Fruits and Vegetables,Food,631.8442,3.3140068027210883,0,6,1
FDG58,7789.86,1947.465,4,155.9222,0.106430271,10.695,Regular,Snack Foods,Food,1947.465,14.578980832164563,2,13,1
FDG59,3089.312,514.8853333333333,6,38.199733333333334,0.04328304216666667,15.85,Low Fat,Starchy Foods,Food,514.8853333333333,2.4100778128286016,0,15,1
FDG60,22967.4368,4593.48736,5,233.7216,0.060647413399999996,20.35,Low Fat,Baking Goods,Food,4593.48736,11.485090909090909,0,0,1
FDH02,5523.4768,1104.6953600000002,5,91.1688,0.02083790675,7.269999999999999,Regular,Canned,Food,1104.6953600000002,12.540412654745532,2,3,1
FDH04,4527.44,1131.86,4,91.0488,0.01353554525,6.115,Regular,Frozen Foods,Food,1131.86,14.889419460343417,2,5,1
FDH05,24096.6336,4016.1056000000003,6,231.76506666666668,0.09095341266666668,14.35,Regular,Frozen Foods,Food,4016.1056000000003,16.150875725900118,2,5,1
FDH08,12403.854,3100.9635,4,229.026,0.020678903,7.51,Low Fat,Fruits and Vegetables,Food,3100.9635,30.49613848202397,0,6,1
FDH09,3366.2848,673.2569599999999,5,51.9782,0.0561247636,12.6,Low Fat,Seafood,Food,673.2569599999999,4.125253968253968,0,12,1
FDH10,16468.563000000002,2058.5703750000002,8,193.5853,0.058118815,21.0,Low Fat,Snack Foods,Food,2058.5703750000002,9.218347619047618,0,13,1
FDH12,5219.871999999999,1304.9679999999998,4,106.10300000000001,0.10109719625000001,9.6,Low Fat,Baking Goods,Food,1304.9679999999998,11.052395833333335,0,0,1
FDH14,11379.1878,1625.5982571428572,7,141.25522857142857,0.05639142028571429,17.1,Regular,Canned,Food,1625.5982571428572,8.260539682539681,2,3,1
FDH16,7280.523,1456.1046000000001,5,89.223,0.052571495600000004,10.5,Low Fat,Frozen Foods,Food,1456.1046000000001,8.497428571428571,0,5,1
FDH17,9689.3874,1384.1982,7,97.11545714285715,0.01845924942857143,16.2,Regular,Frozen Foods,Food,1384.1982,5.994781305114639,2,5,1
FDH19,20679.0822,2954.1546000000003,7,173.5452285714286,0.036656057285714284,19.35,Low Fat,Meat,Food,2954.1546000000003,8.968745662606128,0,10,1
FDH20,10136.805,1689.4675,6,96.891,0.0249822214,16.1,Regular,Fruits and Vegetables,Food,1689.4675,6.0180745341614905,2,6,1
FDH21,15212.1984,2173.1711999999998,7,158.67468571428572,0.037569867714285714,10.395,Low Fat,Seafood,Food,2173.1711999999998,15.264520030234317,0,12,1
FDH22,4069.3696,2034.6848,2,128.4678,0.1363940155,6.405,Low Fat,Snack Foods,Food,2034.6848,20.057423887587824,0,13,1
FDH24,12256.0464,2451.20928,5,156.94879999999998,0.0214786924,20.7,Low Fat,Baking Goods,Food,2451.20928,7.582067632850241,0,0,1
FDH26,13691.5112,1955.9301714285716,7,141.52102857142856,0.03470862257142857,19.25,Regular,Canned,Food,1955.9301714285716,7.351741743970314,2,3,1
FDH27,12655.5264,1581.9408,8,143.4878,0.068828576125,7.075,Low Fat,Dairy,Food,1581.9408,20.28096113074205,0,4,1
FDH28,3984.813,498.101625,8,37.6756,0.122040009,15.85,Regular,Frozen Foods,Food,498.101625,2.3770094637223975,2,5,1
FDH31,6249.8646,1249.97292,5,98.5642,0.0203934135,12.0,Regular,Meat,Food,1249.97292,8.213683333333334,2,10,1
FDH32,12936.494,2156.0823333333333,6,96.80766666666666,0.07606305166666667,12.800000000000002,Low Fat,Fruits and Vegetables,Food,2156.0823333333333,7.563098958333332,0,6,1
FDH33,6064.1064,758.0133,8,44.0678,0.135010776,12.85,Low Fat,Snack Foods,Food,758.0133,3.4294007782101166,0,13,1
FDH34,16718.238,3343.6476000000002,5,185.4182,0.0357796798,8.63,Low Fat,Snack Foods,Food,3343.6476000000002,21.485307068366165,0,13,1
FDH35,13814.0184,2302.3364,6,164.66926666666666,0.068386192,18.25,Low Fat,Starchy Foods,Food,2302.3364,9.022973515981734,0,15,1
FDH38,12303.984,2050.664,6,116.2308,0.011763827166666666,6.425,Low Fat,Canned,Food,2050.664,18.090396887159535,0,3,1
FDH40,6904.346,1150.7243333333333,6,80.94426666666666,0.08784664283333332,11.6,Regular,Frozen Foods,Food,1150.7243333333333,6.977954022988506,2,5,1
FDH41,17634.3788,2939.063133333333,6,214.43673333333334,0.09222243516666667,9.0,Low Fat,Frozen Foods,Food,2939.063133333333,23.826303703703704,0,5,1
FDH44,11329.9186,1888.3197666666667,6,147.3418,0.02881659883333333,19.1,Regular,Fruits and Vegetables,Food,1888.3197666666667,7.7142303664921466,2,6,1
FDH45,2930.8516,488.47526666666664,6,42.3296,0.119022032,15.1,Regular,Fruits and Vegetables,Food,488.47526666666664,2.8032847682119204,2,6,1
FDH46,4306.3944,1435.4648,3,102.83319999999999,0.041292229,6.935,Regular,Snack Foods,Food,1435.4648,14.828147080028838,2,13,1
FDH47,8845.818800000001,1474.3031333333336,6,96.69013333333334,0.14333715866666666,13.5,Regular,Starchy Foods,Food,1474.3031333333336,7.162232098765433,2,15,1
FDH48,6231.888,890.2697142857143,7,85.78257142857144,0.082137624,13.5,Low Fat,Baking Goods,Food,890.2697142857143,6.354264550264552,0,0,1
FDH50,21209.059,3029.8655714285715,7,185.09802857142859,0.161571373,15.0,Regular,Canned,Food,3029.8655714285715,12.339868571428573,2,3,1
FDH52,2724.4536,908.1511999999999,3,61.28606666666667,0.05490353266666667,9.42,Regular,Frozen Foods,Food,908.1511999999999,6.505951875442322,2,5,1
FDH53,7182.6504,1197.1084,6,83.5092,0.02244946275,20.5,Regular,Frozen Foods,Food,1197.1084,4.073619512195123,2,5,1
FDH56,9847.181999999999,1406.7402857142856,7,115.99205714285713,0.07686601014285714,9.8,Regular,Fruits and Vegetables,Food,1406.7402857142856,11.835924198250726,2,6,1
FDH57,15028.437600000001,2146.9196571428574,7,132.15697142857144,0.03922038428571428,10.895,Low Fat,Fruits and Vegetables,Food,2146.9196571428574,12.130057037959746,0,6,1
FDH58,13706.8246,2284.470766666667,6,115.61673333333334,0.0370017832,12.300000000000002,Low Fat,Snack Foods,Food,2284.470766666667,9.399734417344172,0,13,1
FDH60,18659.045,3109.840833333333,6,196.79433333333336,0.09590922950000001,19.7,Regular,Baking Goods,Food,3109.840833333333,9.989560067681897,2,0,1
FDI02,7538.8534,1884.71335,4,112.9702,0.1148383565,15.7,Regular,Canned,Food,1884.71335,7.195554140127389,2,3,1
FDI04,21356.2008,3050.885828571428,7,197.9283142857143,0.080736027,13.65,Regular,Frozen Foods,Food,3050.885828571428,14.500242804814233,2,5,1
FDI05,4589.359399999999,1529.7864666666665,3,75.83539999999999,0.127174676,8.35,Regular,Frozen Foods,Food,1529.7864666666665,9.082083832335329,2,5,1
FDI07,21553.9434,3079.1347714285716,7,197.8426,0.03740259057142857,12.35,Regular,Meat,Food,3079.1347714285716,16.01964372469636,2,10,1
FDI08,22908.8464,3818.1410666666666,6,248.8092,0.06644206483333333,18.2,Regular,Fruits and Vegetables,Food,3818.1410666666666,13.670835164835166,2,6,1
FDI09,16059.096000000001,4014.7740000000003,4,239.663,0.12958024499999998,20.75,Regular,Seafood,Food,4014.7740000000003,11.550024096385542,2,12,1
FDI10,9829.205399999999,3276.4017999999996,3,172.6422,0.07829665200000001,8.51,Regular,Snack Foods,Food,3276.4017999999996,20.286980023501762,2,13,1
FDI12,4570.0512,1142.5128,4,88.4606,0.10063084075,9.395,Regular,Baking Goods,Food,1142.5128,9.41571048430016,2,0,1
FDI14,13832.6608,1976.0944,7,140.36388571428571,0.08978386314285715,14.1,Low Fat,Canned,Food,1976.0944,9.954885511651469,0,3,1
FDI15,23848.956,3974.8259999999996,6,263.9384,0.1627111056,13.800000000000002,Low Fat,Dairy,Food,3974.8259999999996,19.12597101449275,0,4,1
FDI16,6125.360000000001,1020.8933333333334,6,53.580666666666666,0.1540292196,14.0,Regular,Frozen Foods,Food,1020.8933333333334,3.8271904761904763,2,5,1
FDI19,23508.0664,3918.0110666666665,6,243.03453333333334,0.0593308482,15.1,Low Fat,Meat,Food,3918.0110666666665,16.09500220750552,0,10,1
FDI20,26171.2664,3738.752342857143,7,211.2443142857143,0.04641475057142857,19.1,Low Fat,Fruits and Vegetables,Food,3738.752342857143,11.059911742707554,0,6,1
FDI21,7222.598400000001,1031.7997714285716,7,63.24537142857143,0.06205312614285714,5.589999999999999,Regular,Snack Foods,Food,1031.7997714285716,11.31401993355482,2,13,1
FDI22,26550.7724,3318.84655,8,209.5862,0.113368149625,12.6,Low Fat,Snack Foods,Food,3318.84655,16.633825396825397,0,13,1
FDI24,17820.137000000002,3564.0274000000004,5,177.217,0.0905086822,10.3,Low Fat,Baking Goods,Food,3564.0274000000004,17.205533980582523,0,0,1
FDI26,19270.9152,2752.9878857142858,7,178.30582857142858,0.038670216285714286,5.94,Low Fat,Canned,Food,2752.9878857142858,30.017816257816257,0,3,1
FDI27,2761.7384,690.4346,4,43.7244,0.045967002666666666,8.71,Regular,Dairy,Food,690.4346,5.020022962112514,2,4,1
FDI28,7209.9482,1201.6580333333334,6,78.71353333333333,0.02633039416666667,14.300000000000002,Low Fat,Frozen Foods,Food,1201.6580333333334,5.504442890442889,0,5,1
FDI32,13937.1914,1991.027342857143,7,115.34054285714286,0.21565220000000002,17.7,Low Fat,Fruits and Vegetables,Food,1991.027342857143,6.516414850686038,0,6,1
FDI33,12131.541799999999,2426.30836,5,91.21459999999999,0.0284302394,16.5,Low Fat,Snack Foods,Food,2426.30836,5.528157575757575,0,13,1
FDI34,23036.68,3839.4466666666667,6,230.5168,0.085322169,10.65,Regular,Snack Foods,Food,3839.4466666666667,21.644769953051643,2,13,1
FDI35,12178.147799999999,4059.3825999999995,3,181.76340000000002,0.04130996533333333,14.0,Low Fat,Starchy Foods,Food,4059.3825999999995,12.983100000000002,0,15,1
FDI36,5932.277999999999,2966.1389999999997,2,198.3426,0.062470412,12.5,Regular,Baking Goods,Food,2966.1389999999997,15.867408000000001,2,0,1
FDI38,19463.9972,3892.7994400000002,5,207.28379999999999,0.01710388475,13.35,Regular,Canned,Food,3892.7994400000002,15.52687640449438,2,3,1
FDI40,8143.3998,1628.67996,5,100.2158,0.1258935696,11.5,Regular,Frozen Foods,Food,1628.67996,8.714417391304348,2,5,1
FDI41,20452.7102,2556.588775,8,147.1043,0.06896943614285714,18.5,Regular,Frozen Foods,Food,2556.588775,7.951583783783784,2,5,1
FDI44,6024.1584,1506.0396,4,77.0328,0.10027137024999999,16.1,Low Fat,Fruits and Vegetables,Food,1506.0396,4.7846459627329185,0,6,1
FDI45,20487.3318,2926.7616857142857,7,174.99111428571427,0.03764723314285714,13.1,Low Fat,Fruits and Vegetables,Food,2926.7616857142857,13.358100327153762,0,6,1
FDI46,15100.344000000001,3020.0688,5,252.71239999999997,0.0743871066,9.5,Low Fat,Snack Foods,Food,3020.0688,26.601305263157894,0,13,1
FDI48,2819.663,704.91575,4,51.5916,0.05583687466666667,11.85,Regular,Baking Goods,Food,704.91575,4.353721518987342,2,0,1
FDI50,31377.8224,5229.637066666667,6,228.6852,0.030854889400000002,8.42,Regular,Canned,Food,5229.637066666667,27.15976247030879,2,3,1
FDI52,9433.054399999999,1572.1757333333333,6,121.79053333333333,0.10489257916666667,18.7,Low Fat,Frozen Foods,Food,1572.1757333333333,6.512862745098039,0,5,1
FDI53,5478.2024,1826.0674666666666,3,162.2236,0.13796713733333332,8.895,Regular,Frozen Foods,Food,1826.0674666666666,18.23761663856099,2,5,1
FDI56,10672.108199999999,1778.6846999999998,6,91.79793333333333,0.1039355985,7.325,Low Fat,Fruits and Vegetables,Food,1778.6846999999998,12.532141069397042,0,6,1
FDI57,28773.2128,4110.458971428571,7,196.60537142857143,0.05406748271428571,19.85,Low Fat,Seafood,Food,4110.458971428571,9.904552716804606,0,12,1
FDI58,5872.356,1468.089,4,92.837,0.07082559575,7.64,Regular,Snack Foods,Food,1468.089,12.151439790575917,2,13,1
FDI60,4617.323,769.5538333333334,6,62.51766666666666,0.04266824633333333,7.22,Regular,Baking Goods,Food,769.5538333333334,8.658956602031394,2,0,1
FDJ02,5591.3884,1397.8471,4,147.3418,0.0299352125,17.2,Regular,Canned,Food,1397.8471,8.566383720930233,2,3,1
FDJ03,2611.2676,652.8169,4,48.5942,0.08468511425,12.35,Regular,Dairy,Food,652.8169,3.934753036437247,2,4,1
FDJ04,8414.3804,1402.3967333333333,6,118.4624,0.12458967283333333,18.0,Low Fat,Frozen Foods,Food,1402.3967333333333,6.581244444444445,0,5,1
FDJ07,5709.235,1427.30875,4,117.36500000000001,0.0168707705,7.26,Low Fat,Meat,Food,1427.30875,16.16597796143251,0,10,1
FDJ08,14522.4296,2904.48592,5,190.46460000000002,0.127586867,11.1,Low Fat,Fruits and Vegetables,Food,2904.48592,17.158972972972975,0,6,1
FDJ09,4165.2448,595.0349714285715,7,45.24582857142857,0.058540589,15.0,Low Fat,Snack Foods,Food,595.0349714285715,3.016388571428571,0,13,1
FDJ10,13767.412400000001,2294.5687333333335,6,140.9004666666667,0.129542354,5.095,Regular,Snack Foods,Food,2294.5687333333335,27.654654890415447,2,13,1
FDJ12,14333.3424,3583.3356,4,208.0296,0.039123169,8.895,Regular,Baking Goods,Food,3583.3356,23.38725126475548,2,0,1
FDJ14,3675.216,918.804,4,78.896,0.05015099333333334,10.3,Regular,Canned,Food,918.804,7.659805825242718,2,3,1
FDJ15,22602.5784,4520.5156799999995,5,182.9608,0.023332644,11.35,Regular,Dairy,Food,4520.5156799999995,16.119894273127755,2,4,1
FDJ16,5560.7616,1112.15232,5,59.144600000000004,0.1151405924,9.195,Low Fat,Frozen Foods,Food,1112.15232,6.432256661228929,0,5,1
FDJ20,6811.134,1362.2268,5,123.83879999999999,0.113811135,20.7,Regular,Fruits and Vegetables,Food,1362.2268,5.982550724637681,2,6,1
FDJ21,25225.1646,3603.594942857143,7,145.5959142857143,0.038570268428571426,16.7,Regular,Snack Foods,Food,3603.594942857143,8.718318220701455,2,13,1
FDJ22,13806.0288,1972.2898285714286,7,191.59325714285714,0.05851952271428572,18.75,Low Fat,Snack Foods,Food,1972.2898285714286,10.218307047619048,0,13,1
FDJ26,13891.917,2778.3833999999997,5,215.1618,0.08478333140000001,15.3,Regular,Canned,Food,2778.3833999999997,14.06286274509804,2,3,1
FDJ27,6519.5136,1629.8784,4,102.39240000000001,0.122281659,17.7,Regular,Meat,Food,1629.8784,5.784881355932204,2,10,1
FDJ28,10967.7234,2741.93085,4,192.1912,0.026812143666666666,12.3,Low Fat,Frozen Foods,Food,2741.93085,15.62530081300813,0,5,1
FDJ32,2878.9192,719.7298,4,61.4286,0.057739655,10.695,Low Fat,Fruits and Vegetables,Food,719.7298,5.743674614305751,0,6,1
FDJ33,9977.012999999999,2494.2532499999998,4,122.94800000000001,0.088425921,8.895,Regular,Snack Foods,Food,2494.2532499999998,13.822147273749298,2,13,1
FDJ34,10138.8024,1689.8004,6,125.93706666666667,0.09374329583333334,11.800000000000002,Regular,Snack Foods,Food,1689.8004,10.672632768361579,2,13,1
FDJ36,6972.2576,1394.45152,5,102.97319999999999,0.14550710279999998,14.5,Regular,Baking Goods,Food,1394.45152,7.1015999999999995,2,0,1
FDJ38,22770.36,3795.06,6,190.053,0.0402743095,8.6,Regular,Canned,Food,3795.06,22.09918604651163,2,3,1
FDJ40,7425.0016,2475.0005333333334,3,109.15786666666666,0.04949233233333333,13.6,Regular,Frozen Foods,Food,2475.0005333333334,8.026313725490196,2,5,1
FDJ41,18839.4768,3139.9128,6,261.44273333333336,0.025486267666666663,6.849999999999999,Low Fat,Frozen Foods,Food,3139.9128,38.16682238442824,0,5,1
FDJ44,20758.312400000003,2594.7890500000003,8,174.4271,0.115327458875,12.3,Regular,Fruits and Vegetables,Food,2594.7890500000003,14.181065040650406,2,6,1
FDJ45,4673.916,667.7022857142857,7,34.45017142857143,0.08130400028571429,17.75,Low Fat,Seafood,Food,667.7022857142857,1.9408547283702213,0,12,1
FDJ46,12432.483400000001,3108.1208500000002,4,174.2054,0.04481270225,11.1,Low Fat,Snack Foods,Food,3108.1208500000002,15.694180180180181,0,13,1
FDJ48,25936.239,3705.177,7,246.56894285714287,0.06277044933333334,11.3,Low Fat,Baking Goods,Food,3705.177,21.820260429835653,0,0,1
FDJ50,2945.4992,981.8330666666667,3,52.031533333333336,0.021610422333333334,8.645,Low Fat,Canned,Food,981.8330666666667,6.018685174474649,0,3,1
FDJ52,10590.2148,2118.0429599999998,5,160.39780000000002,0.0178335498,7.144999999999999,Low Fat,Frozen Foods,Food,2118.0429599999998,22.448957312806165,0,5,1
