month_credit_duration,credit_amount,age,num_existing_credits,log_credit_amount,log_month_credit_duration,credit_amount_sq,credit_duration_sq,age_sq,credit_duration_amount_ratio,age_credit_ratio,age_sin,age_cos,high_risk_profile,low_risk_profile,cumulative_risk_score,status_checking_account_idx,credit_history_idx,purpose_idx,savings_type_idx,years_of_employment_idx,status_sex_idx,debtors_idx,property_idx,other_installments_idx,housing_idx,job_idx,telephone_idx,foreign_worker_idx,credit_duration_interaction,age_history_interaction,financial_stability_index,age_group,amount_group,pct_fee_income_high,pct_fee_income_low,pct_fee_income_low-mid,pct_fee_income_mid-high,target
0.28,0.11670919145923113,0.5357142857142857,0.0,0.4691205446576806,0.5567386874133076,0.01842068879200091,0.10620689655172413,0.38753799392097266,0.03609453926153701,0.19761848306716434,0.5313952597646567,0.0014423186601368126,0.0,0.5,0.125,0.0,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.03267857360858472,0.3191489361702127,0.5,0.5,0.5,1,0,0,0,1
0.22,0.12403403611148414,0.7857142857142857,0.0,0.48266741225071885,0.4850715638003118,0.02044302901002893,0.07206896551724137,0.6854103343465046,0.04893449393955413,0.24431064726529533,0.13551568628929422,0.23057322774618472,1.0,0.5,0.375,0.5,0.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.02728748794452651,0.0,0.75,0.5,0.5,1,0,0,0,1
0.4,0.35432715197831843,0.32142857142857145,0.0,0.7334778647060786,0.6711877414712396,0.13619940948322126,0.19310344827586207,0.19148936170212766,0.08967567013290245,0.04671152320609561,0.8644843137107057,0.23057322774618463,1.0,0.5,0.25,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.14173086079132738,0.0,0.75,0.5,0.5,1,0,0,0,1
0.86,1.0,0.2857142857142857,0.0,1.0,0.9432284737916379,1.0,0.7562068965517241,0.1641337386018237,0.1326419146181228,0.008271658300949832,0.9045084971874737,0.3012991374934656,1.0,0.5,0.6250000000000001,0.5,0.5,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.86,0.1702127659574468,0.25,0.5,0.5,0,1,0,0,1
0.88,0.4432019337589882,0.125,0.0,0.7899362358866374,0.9518273844432582,0.20791743668853677,0.7889655172413793,0.0598404255319149,0.050773868399381174,0.021241633568330875,0.9990133642141358,0.6850322791383251,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.3900177017079096,0.07446808510638298,0.625,0.5,0.5,1,0,0,0,1
0.88,0.7160768132042533,0.21428571428571427,0.0,0.9130596485372893,0.9518273844432582,0.5222318951512076,0.7889655172413793,0.11398176291793313,0.08941456193890596,0.012930134443055314,0.9648882429441257,0.46185520614726905,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.6301475956197429,0.2553191489361702,0.625,0.5,0.5,0,0,1,0,1
0.16,0.08223358929596035,0.5357142857142857,0.3333333333333333,0.3941420667571784,0.39847922295302907,0.010276207496903033,0.044137931034482755,0.38753799392097266,0.041480186918149746,0.26544937747984687,0.5313952597646567,0.0014423186601368126,0.0,0.5,0.125,1.0,0.5,0.3333333333333333,0.5,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.013157374287353656,0.3191489361702127,0.5,0.5,0.5,1,0,0,0,1
0.4,0.07559239681125096,0.5178571428571429,0.0,0.37693388891343194,0.6711877414712396,0.008967649928419096,0.19310344827586207,0.3691109422492401,0.012313516536218417,0.27783606778509556,0.5626666167821522,0.005763582467728447,0.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.030236958724500385,0.6170212765957447,0.25,0.5,0.5,1,0,0,0,0
0.16,0.08067095577014638,0.125,0.0,0.3901913967016432,0.39847922295302907,0.009960745158587324,0.044137931034482755,0.0598404255319149,0.040646138580090516,0.13721706274691298,0.9990133642141358,0.6850322791383251,0.0,0.5,0.25,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.012907352923223422,0.07446808510638298,0.375,0.5,0.5,0,0,1,0,1
0.64,0.8934357183841393,0.16071428571428573,0.0,0.9705762695643186,0.8346819908754292,0.8026601618819201,0.4413793103448276,0.08035714285714286,0.1566831136125811,0.006056334132627035,0.9911436253643444,0.593965427942704,1.0,0.5,0.6250000000000001,1.0,0.5,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5717988597658491,0.09574468085106383,0.625,0.5,0.5,0,1,0,0,0
0.4,0.6024928887966501,0.44642857142857145,0.3333333333333333,0.8684567749981794,0.6711877414712396,0.37414827328901185,0.19310344827586207,0.2992021276595745,0.15855346701067893,0.030070395275623097,0.6840622763423391,0.051328304849107984,1.0,0.5,0.5,0.5,0.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.24099715551866005,0.0,0.625,0.5,0.5,0,0,1,0,1
0.76,0.4439832505218952,0.6607142857142857,0.0,0.7903833880174475,0.8973545374015988,0.2086147132223047,0.6027586206896551,0.5271656534954408,0.06013959392310279,0.059946675178761934,0.31593772365766104,0.0513283048491079,1.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.33742727039664033,0.0,0.5,0.5,0.5,1,0,0,0,1
0.88,0.7206670491863318,0.48214285714285715,0.3333333333333333,0.9147149877990943,0.9518273844432582,0.5287335495712275,0.7889655172413793,0.3333966565349544,0.09006456644726589,0.024958675800546448,0.6243449435824276,0.022963434732400353,1.0,0.5,0.6250000000000001,0.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.634187003283972,0.0,0.75,0.5,0.5,1,0,0,0,1
0.88,0.9483232209783551,0.125,0.0,0.986134336615365,0.9518273844432582,0.9015986019521148,0.7889655172413793,0.0598404255319149,0.12230202408528744,0.0037701694669177543,0.9990133642141358,0.6850322791383251,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.8345244344609525,0.07446808510638298,0.625,0.5,0.5,0,1,0,0,0
0.16,0.432165834482927,0.017857142857142856,0.0,0.7835391659059235,0.39847922295302907,0.19819275172124504,0.044137931034482755,0.007408814589665654,0.22825488662228896,0.014101961874693841,0.9755282581475768,0.9567966540811335,1.0,0.5,0.6250000000000001,0.5,0.5,0.3333333333333333,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.06914653351726832,0.010638297872340425,0.5,0.5,0.5,0,1,0,0,1
0.12,0.10127818539181815,0.4642857142857143,0.0,0.4381217076041206,0.32881225852876045,0.014495088840778415,0.028965517241379312,0.3161094224924012,0.0638431079823629,0.20413437307659832,0.6545084971874737,0.03577414323045691,0.0,0.5,0.375,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.012153382247018178,0.2765957446808511,0.75,0.5,0.5,1,0,0,0,1
0.28,0.2212103084980406,0.42857142857142855,0.0,0.6175020842186615,0.5567386874133076,0.05695496634940764,0.10620689655172413,0.2826747720364742,0.07425773788786569,0.09351862457369477,0.7128896457825364,0.06956453441846523,0.0,0.5,0.25,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.06193888637945137,0.2553191489361702,0.375,0.5,0.5,0,0,0,1,1
0.34,0.24367316543161646,0.23214285714285715,0.3333333333333333,0.6409366246233352,0.6178770848466483,0.06795722467777322,0.14655172413793102,0.1259498480243161,0.06911040757186764,0.05981869466011527,0.9524135262330098,0.4197137660515857,1.0,0.5,0.125,1.0,0.0,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.08284887624674961,0.0,0.625,0.5,0.5,0,0,0,1,1
0.04,0.04121445924334355,0.625,0.0,0.2642276901682285,0.1403198214860093,0.003538438319915519,0.006896551724137931,0.4853723404255319,0.04961215821422726,0.4848987527151614,0.3756550564175727,0.02296343473240019,0.0,0.5,0.375,0.5,0.5,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.001648578369733742,0.3723404255319149,0.25,0.5,0.5,0,1,0,0,1
0.64,0.34709997192142883,0.4107142857142857,0.0,0.7283177372167313,0.8346819908754292,0.13102960307934516,0.4413793103448276,0.2665273556231003,0.05422760138227125,0.05600570272012693,0.7408768370508576,0.09041086187175894,1.0,0.5,0.375,1.0,1.0,0.3333333333333333,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.22214398202971444,0.48936170212765956,0.75,0.5,0.5,1,0,0,0,0
0.4,0.10684506732753044,0.32142857142857145,0.3333333333333333,0.44972268273408433,0.6711877414712396,0.015858930529264115,0.19310344827586207,0.19148936170212766,0.020987619252034424,0.1580926183779593,0.8644843137107057,0.23057322774618463,1.0,0.5,0.25,0.0,0.0,0.3333333333333333,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.042738026931012175,0.0,0.25,0.5,0.5,1,0,0,0,0
0.12,0.07695970114633818,0.5357142857142857,0.3333333333333333,0.3805682464092582,0.32881225852876045,0.009230183564907159,0.028965517241379312,0.38753799392097266,0.048503253037489404,0.27989044649456163,0.5313952597646567,0.0014423186601368126,1.0,0.5,0.5,0.5,0.0,0.3333333333333333,0.5,0.5,1.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.009235164137560582,0.0,0.625,0.5,0.5,1,0,0,0,1
0.88,0.9646332084040384,0.44642857142857145,0.0,0.9905885477402638,0.9518273844432582,0.9321056234664097,0.7889655172413793,0.2992021276595745,0.1246116145724387,0.014518658590009607,0.6840622763423391,0.051328304849107984,1.0,0.5,0.5,0.5,0.0,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.8488772233955538,0.0,0.375,0.5,0.5,0,0,1,0,0
0.04,0.12628032180484172,0.25,0.0,0.48668817225039607,0.1403198214860093,0.021083711847667403,0.006896551724137931,0.13829787234042554,0.13393295581998332,0.12006078024982875,0.9381533400219317,0.3788005447905507,0.0,0.5,0.125,0.5,0.5,0.3333333333333333,0.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.005051212872193669,0.14893617021276595,0.25,0.5,0.5,1,0,0,0,1
0.52,0.4454482194523458,0.08928571428571429,0.0,0.7912197919381037,0.7608961545354633,0.20992524424925885,0.30482758620689654,0.040843465045592706,0.08972551124729776,0.01850477814681229,0.9990133642141358,0.7768229270089437,1.0,0.5,0.6250000000000001,0.5,0.5,0.3333333333333333,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.23163307411521983,0.05319148936170213,0.625,0.5,0.5,0,0,1,0,1
0.16,0.04658601198832908,0.25,0.0,0.2852727638828238,0.39847922295302907,0.004238197591758874,0.044137931034482755,0.13829787234042554,0.02245345920617352,0.2685416956951898,0.9381533400219317,0.3788005447905507,0.0,0.5,0.25,0.5,0.5,0.3333333333333333,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.007453761918132653,0.14893617021276595,0.5,0.5,0.5,1,0,0,0,0
0.08,0.09639495562364948,0.08928571428571429,0.0,0.42751462308890387,0.2451260785114129,0.013347390873312935,0.016551724137931035,0.040843465045592706,0.07769757759790237,0.10774584215981647,0.9990133642141358,0.7768229270089437,0.0,0.5,0.125,1.0,0.5,0.3333333333333333,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.007711596449891959,0.05319148936170213,0.5,0.5,0.5,0,0,0,1,0
0.1,0.0025392794794477066,0.05357142857142857,0.0,0.026405443391869076,0.289064826317888,0.0001243733550163066,0.022413793103448276,0.023366261398176293,0.0032599218265854575,0.47984523295949083,0.9911436253643443,0.8678897782045648,0.0,0.5,0.25,1.0,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0002539279479447707,0.031914893617021274,0.5,0.5,0.5,1,0,0,0,1
0.88,0.5011170388094686,0.375,0.0,0.8212104566541912,0.9518273844432582,0.26275791049420855,0.7889655172413793,0.23537234042553193,0.05897498911124166,0.03365649807400466,0.7938926261462367,0.13959475052931816,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.44098299415233233,0.22340425531914893,0.5,0.5,0.5,0,0,0,1,1
0.4,0.5138134362067072,0.10714285714285714,0.0,0.8276045539248097,0.6711877414712396,0.27563504531205657,0.19310344827586207,0.05015197568389058,0.133940700554551,0.015703494281369728,1.0,0.7309276030736344,1.0,0.5,0.25,0.5,0.5,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.20552537448268288,0.06382978723404255,0.75,0.5,0.5,1,0,0,0,1
0.4,0.3417284191764433,0.125,0.0,0.7244170732840246,0.6711877414712396,0.12725170330791352,0.19310344827586207,0.0598404255319149,0.08617892247558913,0.030564683365537835,0.9990133642141358,0.6850322791383251,0.0,0.5,0.25,0.0,0.5,0.3333333333333333,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.13669136767057732,0.07446808510638298,0.375,0.5,0.5,0,0,1,0,1
0.16,0.0424840989830674,0.10714285714285714,0.0,0.269353232023991,0.39847922295302907,0.0036988704898367436,0.044137931034482755,0.05015197568389058,0.020264082318768042,0.2134638409905041,1.0,0.7309276030736344,0.0,0.5,0.125,1.0,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0067974558372907844,0.06382978723404255,0.75,0.5,0.5,0,0,1,0,0
0.0,0.12149475663203643,0.17857142857142858,0.0,0.4780483330280272,0.0,0.019730364956760588,0.0,0.0911854103343465,0.18704247311793717,0.10781951476994601,0.9842915805643155,0.5491532999395744,0.0,0.5,0.25,0.0,0.5,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.10638297872340426,0.125,0.5,0.5,0,1,0,0,1
0.64,0.24377083002697986,0.21428571428571427,0.0,0.6410341669357824,0.8346819908754292,0.06800716136192023,0.4413793103448276,0.11398176291793313,0.034850066176753215,0.05753615536832128,0.9648882429441257,0.46185520614726905,1.0,0.5,0.375,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.1560133312172671,0.1276595744680851,0.75,0.5,0.5,1,0,0,0,0
0.16,0.04473038467642499,0.3392857142857143,0.0,0.2781880097349326,0.39847922295302907,0.003990242083970075,0.044137931034482755,0.2057370820668693,0.021463026804728186,0.3197794682509279,0.8422735529643444,0.19810431151662497,0.0,0.5,0.25,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.007156861548227998,0.2021276595744681,0.625,0.5,0.5,0,0,1,0,1
0.4,0.40052250558519403,0.5178571428571429,0.0,0.7643019305355144,0.6711877414712396,0.171597224931964,0.19310344827586207,0.3691109422492401,0.10249707820971798,0.05595180577408842,0.5626666167821522,0.005763582467728447,0.0,0.5,0.25,1.0,0.5,0.3333333333333333,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.16020900223407764,0.30851063829787234,0.75,0.5,0.5,0,1,0,0,1
0.16,0.04404673250888137,0.23214285714285715,0.3333333333333333,0.27552987353046815,0.39847922295302907,0.003900545213501676,0.044137931034482755,0.1259498480243161,0.021098130656827273,0.27011829043787566,0.9524135262330098,0.4197137660515857,1.0,0.5,0.375,0.5,0.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0070474772014210195,0.0,0.625,0.5,0.5,1,0,0,0,1
0.22,0.33137597206792574,0.14285714285714285,0.3333333333333333,0.7167353472326491,0.4850715638003118,0.12012586307175258,0.07206896551724137,0.06990881458966565,0.1388520723852445,0.03351555036856872,0.996057350657239,0.6393180830790096,0.0,0.5,0.375,0.5,1.0,0.3333333333333333,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.07290271385494367,0.1702127659574468,0.75,0.5,0.5,0,1,0,0,1
0.52,0.39056071685813,0.16071428571428573,0.3333333333333333,0.7579482740466436,0.7608961545354633,0.1636197236874258,0.30482758620689654,0.08035714285714286,0.07744011375161078,0.02842579703528178,0.9911436253643444,0.593965427942704,1.0,0.5,0.6250000000000001,1.0,0.0,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.2030915727662276,0.0,0.625,0.5,0.5,1,0,0,0,0
0.4,0.1648578369733742,0.23214285714285715,0.0,0.5477146909390351,0.6711877414712396,0.03358829954002237,0.19310344827586207,0.1259498480243161,0.03708892241826789,0.08987879211447977,0.9524135262330098,0.4197137660515857,0.0,0.5,0.375,0.5,0.5,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.06594313478934968,0.13829787234042554,0.5,0.5,0.5,1,0,0,0,0
0.4,0.25978782366657305,0.26785714285714285,0.0,0.6565689508350816,0.6711877414712396,0.07644286874269281,0.19310344827586207,0.1510258358662614,0.06343650941755903,0.05998307063280126,0.9221639627510074,0.33927700815700845,0.0,0.5,0.25,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.10391512946662923,0.15957446808510636,0.5,0.5,0.5,0,0,1,0,1
0.28,0.23527401023036637,0.16071428571428573,0.0,0.6324122664125978,0.5567386874133076,0.06373071323409829,0.10620689655172413,0.08035714285714286,0.07939371975907251,0.052833662574328165,0.9911436253643444,0.593965427942704,0.0,0.5,0.125,0.5,0.5,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0658767228645026,0.09574468085106383,0.5,0.5,0.5,1,0,0,0,1
0.28,0.07598305519270446,0.30357142857142855,0.3333333333333333,0.3779773175282027,0.5567386874133076,0.009042295767697675,0.10620689655172413,0.17762158054711247,0.021221591759500516,0.20442898785282695,0.8852566213878946,0.26501681410499167,1.0,0.5,0.375,0.5,0.0,0.3333333333333333,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.02127525545395725,0.0,0.375,0.5,0.5,1,0,0,0,1
0.08,0.30744814620389926,0.35714285714285715,0.3333333333333333,0.6980893202872215,0.2451260785114129,0.1044378231328739,0.016551724137931035,0.22036474164133737,0.24041229954997176,0.058707093556346526,0.8187119948743449,0.16773820539503348,1.0,0.5,0.375,0.5,0.0,0.3333333333333333,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.02459585169631194,0.0,0.375,0.5,0.5,0,1,0,0,1
0.16,0.5421361688620854,0.5357142857142857,0.0,0.8413411649978499,0.39847922295302907,0.3054686445855206,0.044137931034482755,0.38753799392097266,0.28695103841320735,0.039936110164893734,0.5313952597646567,0.0014423186601368126,1.0,0.5,0.6250000000000001,0.5,0.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.08674178701793366,0.0,0.75,0.5,0.5,0,0,1,0,1
0.4,0.124522359088301,0.26785714285714285,0.0,0.4835466383703084,0.6711877414712396,0.020581489402696614,0.19310344827586207,0.1510258358662614,0.025893908600667856,0.12568485500151227,0.9221639627510074,0.33927700815700845,0.0,0.5,0.125,0.5,0.5,0.3333333333333333,0.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0498089436353204,0.15957446808510636,0.5,0.5,0.5,1,0,0,0,1
0.64,0.4124375862195256,0.21428571428571427,0.0,0.7717086553856858,0.8346819908754292,0.18138747055414844,0.4413793103448276,0.11398176291793313,0.06648050407838803,0.03053734643901833,0.9648882429441257,0.46185520614726905,1.0,0.5,0.375,0.0,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.26396005518049637,0.1276595744680851,0.625,0.5,0.5,1,0,0,0,1
0.04,0.07988963900723939,0.16071428571428573,0.0,0.3881939972668825,0.1403198214860093,0.00980476009093306,0.006896551724137931,0.08035714285714286,0.08794859432430695,0.1499325116772027,0.9911436253643444,0.593965427942704,0.0,0.5,0.125,1.0,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0031955855602895755,0.09574468085106383,0.875,0.5,0.5,1,0,0,0,1
0.4,0.6216351494878712,1.0,0.3333333333333333,0.876513287581658,0.6711877414712396,0.397381099599291,0.19310344827586207,1.0,0.16386635492411628,0.057852971123770164,0.0,0.7309276030736342,1.0,0.5,0.6250000000000001,0.5,0.0,0.3333333333333333,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.2486540597951485,0.0,0.375,0.5,0.5,0,0,1,0,1
0.28,0.15763065691648456,0.19642857142857142,0.3333333333333333,0.5372903490906096,0.5567386874133076,0.031029642426310185,0.10620689655172413,0.1023936170212766,0.05103881984511805,0.08729078470589204,0.9755282581475768,0.5050585520661355,1.0,0.5,0.25,0.5,0.0,0.6666666666666666,1.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.04413658393661568,0.0,0.5,0.5,0.5,1,0,0,0,0
1.0,0.6990831736110263,0.08928571428571429,0.0,0.9068407736781973,1.0,0.4985116518816235,1.0,0.040843465045592706,0.07583160505976201,0.007669421990971881,0.9990133642141358,0.7768229270089437,1.0,0.5,0.375,1.0,0.5,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.6990831736110263,0.05319148936170213,0.75,0.5,0.5,1,0,0,0,0
0.88,1.0,0.08928571428571429,0.3333333333333333,1.0,0.9518273844432582,1.0,0.7889655172413793,0.040843465045592706,0.12961976101052047,0.0017724982073463928,0.9990133642141358,0.7768229270089437,1.0,0.5,0.6250000000000001,0.5,0.0,0.3333333333333333,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.88,0.0,0.75,0.5,0.5,0,0,1,0,0
0.4,0.3769853381026211,0.07142857142857142,0.3333333333333333,0.7490398837993719,0.6711877414712396,0.15305307221281322,0.19310344827586207,0.031914893617021274,0.09596439460186906,0.022268239331905366,0.9960573506572389,0.8225371230682594,1.0,0.5,0.6250000000000001,0.5,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.15079413524104845,0.0851063829787234,0.625,0.5,0.5,0,0,0,1,0
0.04,0.306080841868812,0.44642857142857145,0.0,0.6969835995505469,0.1403198214860093,0.10357433956223276,0.006896551724137931,0.2992021276595745,0.3121586600590154,0.06815617786841194,0.6840622763423391,0.051328304849107984,1.0,0.5,0.5,0.5,0.0,0.3333333333333333,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.01224323367475248,0.0,0.375,0.5,0.5,0,1,0,0,0
0.18,0.18077716601760405,0.07142857142857142,0.0,0.5693387440536111,0.4293846478038973,0.039575581558775705,0.05275862068965517,0.031914893617021274,0.08625443363762414,0.05540978790836123,0.9960573506572389,0.8225371230682594,0.0,0.5,0.25,1.0,0.5,0.3333333333333333,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.03253988988316873,0.0425531914893617,0.625,0.5,0.5,0,0,1,0,1
0.22,0.10010621024745767,0.08928571428571429,0.0,0.4356140453803197,0.4850715638003118,0.014215494337515667,0.07206896551724137,0.040843465045592706,0.03855775973362189,0.10416760820587671,0.9990133642141358,0.7768229270089437,0.0,0.5,0.375,0.5,0.5,0.3333333333333333,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.022023366254440686,0.05319148936170213,0.625,0.5,0.5,1,0,0,0,0
0.4,0.3827475492290601,0.16071428571428573,0.0,0.7528573853064607,0.6711877414712396,0.15749527266357516,0.19310344827586207,0.08035714285714286,0.09756368229009763,0.02920916939953514,0.9911436253643444,0.593965427942704,1.0,0.5,0.375,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.15309901969162407,0.09574468085106383,0.625,0.5,0.5,1,0,0,0,1
0.12,0.12413170070684751,0.21428571428571427,0.0,0.4828434884701211,0.32881225852876045,0.020470684711447806,0.028965517241379312,0.11398176291793313,0.07825887527995486,0.11383113726989083,0.9648882429441257,0.46185520614726905,0.0,0.5,0.125,1.0,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0148958040848217,0.1276595744680851,0.75,0.5,0.5,1,0,0,0,1
0.4,0.5364716223310098,0.08928571428571429,0.3333333333333333,0.8386496132439583,0.6711877414712396,0.2993795521171177,0.19310344827586207,0.040843465045592706,0.14022942502351762,0.013489069313672159,0.9990133642141358,0.7768229270089437,1.0,0.5,0.5,1.0,0.0,0.6666666666666666,0.5,0.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.21458864893240392,0.0,0.5,0.5,0.5,0,0,1,0,1
0.34,0.3270787298719373,0.125,0.0,0.7134808626593664,0.6178770848466483,0.11722798936385288,0.14655172413793102,0.0598404255319149,0.09541610259781536,0.03235519048291127,0.9990133642141358,0.6850322791383251,0.0,0.5,0.375,0.5,0.5,0.3333333333333333,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.11120676815645869,0.07446808510638298,0.625,0.5,0.5,0,1,0,0,1
0.28,0.2893801960616752,0.10714285714285714,0.0,0.6830962982173727,0.5567386874133076,0.09331520202638308,0.10620689655172413,0.05015197568389058,0.09915298334690997,0.03580275875615558,1.0,0.7309276030736344,0.0,0.5,0.25,1.0,0.5,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.08102645489726906,0.06382978723404255,0.25,0.5,0.5,0,1,0,0,1
0.28,0.4091169899771709,0.25,0.0,0.7696649841382185,0.5567386874133076,0.17863183136456223,0.10620689655172413,0.13829787234042554,0.1428801623337127,0.03365805428973187,0.9381533400219317,0.3788005447905507,0.0,0.5,0.375,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.11455275719360786,0.14893617021276595,0.625,0.5,0.5,0,1,0,0,1
0.12,0.361261338249118,0.32142857142857145,0.0,0.7383370851704243,0.32881225852876045,0.1412532547398458,0.028965517241379312,0.19148936170212766,0.22783786245325932,0.04564887769807437,0.8644843137107057,0.23057322774618463,0.0,0.5,0.25,0.0,0.5,0.3333333333333333,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.04335136058989416,0.19148936170212766,0.375,0.5,0.5,0,1,0,0,1
0.22,0.11807649579431836,0.42857142857142855,0.0,0.47170184433512397,0.4850715638003118,0.01879042578538662,0.07206896551724137,0.2826747720364742,0.046350898892362845,0.17013367546309624,0.7128896457825364,0.06956453441846523,1.0,0.5,0.375,0.5,0.0,0.3333333333333333,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.02597682907475004,0.0,0.625,0.5,0.5,1,0,0,0,1
